url_list,movie_names,kr_movie_names,director_list,main_actor_list,ntz_score_list,ntz_count_list,running_time_list
/movie/bi/mi/basic.nhn?code=30777,블래스트,블래스트,휴 윌슨,"브렌든 프레이저, 크리스토퍼 월켄, 씨씨 스페이식",-,-,106
/movie/bi/mi/basic.nhn?code=83268,댄싱퀸,댄싱퀸,이석훈,"황정민, 엄정화",8.87,6257,124
/movie/bi/mi/basic.nhn?code=76627,우리는 동물원을 샀다,우리는 동물원을 샀다,카메론 크로우,"맷 데이먼, 스칼렛 요한슨",8.89,1801,124
/movie/bi/mi/basic.nhn?code=88495,프렌즈 : 몬스터 섬의 비밀 3D,프렌즈: 몬스터 섬의 비밀,"야마자키 다카시, 야기 류이치","이장원, 엄상현, 김서영",8.86,809,88
/movie/bi/mi/basic.nhn?code=84843,앨빈과 슈퍼밴드 3,앨빈과 슈퍼밴드 3,마이크 미첼,"저스틴 롱, 제이슨 리, 매튜 그레이 구블러",8.39,496,87
/movie/bi/mi/basic.nhn?code=83546,장화신은 고양이,장화신은 고양이,크리스 밀러,"안토니오 반데라스, 셀마 헤이엑, 자흐 갈리피아나키스",8.4,2061,90
/movie/bi/mi/basic.nhn?code=24479,스타워즈: 에피소드 1 -  보이지 않는 위험3D,스타워즈: 에피소드 1 -  보이지 않는 위험,조지 루카스,"리암 니슨, 이완 맥그리거, 나탈리 포트만",7.93,1111,131
/movie/bi/mi/basic.nhn?code=85906,파파,파파,한지승,"박용우, 고아라",8.12,2582,118
/movie/bi/mi/basic.nhn?code=84899,원더풀 라디오,원더풀 라디오,권칠인,"이민정, 이정진",7.58,3447,120
/movie/bi/mi/basic.nhn?code=81935,밀레니엄 : 여자를 증오한 남자들,밀레니엄 : 여자를 증오한 남자들,데이빗 핀처,"다니엘 크레이그, 루니 마라",8.08,1561,158
/movie/bi/mi/basic.nhn?code=19086,떼시스,떼시스,알레한드로 아메나바르,"아나 토렌트, 펠레 마르티네즈",7.94,394,125
/movie/bi/mi/basic.nhn?code=74767,괴물 : 더 오리지널,더 씽,매티스 반 헤이닌겐 주니어,"메리 엘리자베스 윈스티드, 조엘 에저튼, 에릭 크리스찬 올슨",7.88,1865,103
/movie/bi/mi/basic.nhn?code=81010,잃어버린 세계를 찾아서 2 : 신비의 섬,잃어버린 세계를 찾아서 2 : 신비의 섬,브래드 페이튼,"드웨인 존슨, 마이클 케인, 조쉬 허처슨",7.1,1705,94
/movie/bi/mi/basic.nhn?code=76941,사물의 비밀,사물의 비밀,이영미,"장서희, 정석원, 이필모",7.6,498,112
/movie/bi/mi/basic.nhn?code=67535,내가 사는 피부,내가 사는 피부,페드로 알모도바르,"안토니오 반데라스, 엘레나 아나야, 마리사 파레데스",7.87,646,117
/movie/bi/mi/basic.nhn?code=89615,초한지 - 천하대전,초한지 - 천하대전,이인항,"여명, 유역비, 풍소봉",7.77,955,137
/movie/bi/mi/basic.nhn?code=68723,달려라 자전거,달려라 자전거,임성운,"한효주, 이영훈",7.63,377,88
/movie/bi/mi/basic.nhn?code=70531,언 애듀케이션,언 애듀케이션,론 쉐르픽,"캐리 멀리건, 피터 사스가드, 알프리드 몰리나",7.58,476,95
/movie/bi/mi/basic.nhn?code=72395,시간을 달리는 소녀,시간을 달리는 소녀,타니구치 마사아키,"나카 리이사, 나카오 아키요시, 야스다 나루미",7.61,430,122
/movie/bi/mi/basic.nhn?code=85842,네버엔딩 스토리,네버엔딩 스토리,정용주,"엄태웅, 정려원",7.42,1180,114
/movie/bi/mi/basic.nhn?code=78070,백사대전,백사대전,정소동,"이연걸, 황성의, 비비안 수",6.97,603,106
/movie/bi/mi/basic.nhn?code=85660,결정적 한방,결정적 한방,박중구,"유동근, 윤진서, 김정훈",6.24,499,100
/movie/bi/mi/basic.nhn?code=50329,인새니테리움,인새니테리움,제프 버러,"제시 멧칼피, 키엘 산체즈, 피터 스토메어",-,-,89
/movie/bi/mi/basic.nhn?code=82253,다크 아워,다크 아워,크리스 고락,"에밀 허쉬, 올리비아 썰비, 조엘 킨나만",5.79,1105,89
/movie/bi/mi/basic.nhn?code=10185,로미오와 줄리엣,로미오와 줄리엣,프랑코 제페렐리,"레너드 위팅, 올리비아 핫세, 존 맥에너리",9.27,508,124
/movie/bi/mi/basic.nhn?code=84856,아티스트,아티스트,미셀 하자나비시우스,"장 뒤자르댕, 베레니스 베조, 존 굿맨",8.73,858,100
/movie/bi/mi/basic.nhn?code=24157,파니 핑크,파니 핑크,도리스 도리,마리아 슈라더,8.94,441,104
/movie/bi/mi/basic.nhn?code=82540,범죄와의 전쟁 : 나쁜놈들 전성시대,범죄와의 전쟁 : 나쁜놈들 전성시대,윤종빈,"최민식, 하정우",8.63,7797,133
/movie/bi/mi/basic.nhn?code=30343,왓 위민 원트,왓 위민 원트,낸시 마이어스,"멜 깁슨, 헬렌 헌트",8.47,476,123
/movie/bi/mi/basic.nhn?code=11111,이블 데드,이블 데드,샘 레이미,브루스 캠벨,8.06,466,85
/movie/bi/mi/basic.nhn?code=80219,팅커 테일러 솔저 스파이,팅커 테일러 솔저 스파이,토마스 알프레드슨,"게리 올드만, 톰 하디, 콜린 퍼스",8.2,2029,127
/movie/bi/mi/basic.nhn?code=79315,워 호스,워 호스,스티븐 스필버그,"제레미 어바인, 베네딕트 컴버배치, 톰 히들스턴",8.37,1169,146
/movie/bi/mi/basic.nhn?code=72359,언더월드 4 : 어웨이크닝,언더월드 4 : 어웨이크닝,"만스 말린드, 비욘 스테인","케이트 베킨세일, 인디아 아이슬리, 테오 제임스",7.76,961,88
/movie/bi/mi/basic.nhn?code=84375,퍼펙트 센스,퍼펙트 센스,데이빗 맥킨지,"이완 맥그리거, 에바 그린, 코니 닐슨",7.9,574,92
/movie/bi/mi/basic.nhn?code=72063,내겐 너무 과분한 그녀,내겐 너무 과분한 그녀,짐 필드 스미스,"제이 바루첼, 앨리스 이브",-,-,105
/movie/bi/mi/basic.nhn?code=74820,휴고,휴고,마틴 스콜세지,"에이사 버터필드, 클로이 모레츠",7.76,1046,126
/movie/bi/mi/basic.nhn?code=74147,점박이 : 한반도의 공룡3D,점박이 : 한반도의 공룡3D,한상호,"이형석 목소리), 신용우 목소리), 구자형 목소리)",7.61,831,90
/movie/bi/mi/basic.nhn?code=74767,더 씽,더 씽,매티스 반 헤이닌겐 주니어,"메리 엘리자베스 윈스티드, 조엘 에저튼, 에릭 크리스찬 올슨",7.88,1865,103
/movie/bi/mi/basic.nhn?code=79559,맨 온 렛지,맨 온 렛지,애스게르 레스,"샘 워싱턴, 엘리자베스 뱅크스, 제이미 벨",7.29,1475,102
/movie/bi/mi/basic.nhn?code=79433,고스트 라이더 3D : 복수의 화신,고스트 라이더 3D : 복수의 화신,"마크 네빌딘, 브라이언 테일러","니콜라스 케이지, 비올란테 플라치도, 시아란 힌즈",5.79,1021,95
/movie/bi/mi/basic.nhn?code=89294,토르 : 마법망치의 전설,토르 : 마법망치의 전설,"오스카 요나손, 토비 젠켈, 거나 칼슨","[국내] 
						
							전체 관람가",5.65,700,83
/movie/bi/mi/basic.nhn?code=81128,하울링,하울링,유하,"송강호, 이나영",6.77,3437,114
/movie/bi/mi/basic.nhn?code=87314,더 그레이,더 그레이,조 카나한,리암 니슨,7.64,3224,116
/movie/bi/mi/basic.nhn?code=68435,러브픽션,러브픽션,전계수,"하정우, 공효진",6.73,4786,121
/movie/bi/mi/basic.nhn?code=31914,윈드토커,윈드토커,오우삼,니콜라스 케이지,7.33,427,135
/movie/bi/mi/basic.nhn?code=77023,우먼 인 블랙,우먼 인 블랙,제임스 왓킨스,"다니엘 래드클리프, 시아란 힌즈, 자넷 맥티어",6.38,768,95
/movie/bi/mi/basic.nhn?code=36833,주온 - 극장판,주온 - 극장판,시미즈 다카시,"오키나 메구미, 이토 미사키, 우에하라 미사",7.28,573,92
/movie/bi/mi/basic.nhn?code=87566,언터처블: 1%의 우정,언터처블: 1%의 우정,"올리비에르 나카체, 에릭 토레다노","프랑수아 클루제, 오마 사이",9.34,7663,112
/movie/bi/mi/basic.nhn?code=13172,미녀와 야수 3D,미녀와 야수,"게리 트러스데일, 커크 와이즈","페이지 오하라, 로비 벤슨",9.23,652,85
/movie/bi/mi/basic.nhn?code=88426,건축학개론,건축학개론,이용주,"엄태웅, 한가인, 이제훈",8.67,15019,118
/movie/bi/mi/basic.nhn?code=39676,보글보글 스폰지 밥,보글보글 스폰지 밥,스티븐 힐렌버그,"톰 케니, 클랜시 브라운, 로저 범패스",8.73,412,87
/movie/bi/mi/basic.nhn?code=52790,락앤롤 보트,락앤롤 보트,리차드 커티스,"필립 세이모어 호프만, 빌 나이, 리스 이판",8.81,342,135
/movie/bi/mi/basic.nhn?code=76692,디스 민즈 워,디스 민즈 워,맥지,"리즈 위더스푼, 크리스 파인), 톰 하디",8.21,2837,97
/movie/bi/mi/basic.nhn?code=52463,코난 : 암흑의 시대,코난 : 암흑의 시대,마커스 니스펠,"제이슨 모모아, 레이첼 니콜스, 스티븐 랭",7.81,1538,112
/movie/bi/mi/basic.nhn?code=84897,시체가 돌아왔다,시체가 돌아왔다,우선호,"이범수, 류승범, 김옥빈",7.43,2724,110
/movie/bi/mi/basic.nhn?code=81834,디센던트,디센던트,알렉산더 페인,"조지 클루니, 주디 그리어",8.11,590,115
/movie/bi/mi/basic.nhn?code=86823,액트 오브 밸러: 최정예 특수부대,액트 오브 밸러: 최정예 특수부대,"마이크 맥코이, 스캇 워프","로셀린 샌체즈, 네스터 세라노, 제이슨 코틀",8.34,1730,110
/movie/bi/mi/basic.nhn?code=76461,철의 여인,철의 여인,필리다 로이드,"메릴 스트립, 짐 브로드벤트",7.94,634,105
/movie/bi/mi/basic.nhn?code=24479,스타워즈: 에피소드 1 -  보이지 않는 위험,스타워즈: 에피소드 1 -  보이지 않는 위험,조지 루카스,"리암 니슨, 이완 맥그리거, 나탈리 포트만",7.93,1111,131
/movie/bi/mi/basic.nhn?code=84414,서약,서약,마이클 수지,"레이첼 맥아덤즈, 채닝 테이텀",8.22,1132,104
/movie/bi/mi/basic.nhn?code=78388,세이프 하우스,세이프 하우스,다니엘 에스피노사,"덴젤 워싱톤, 라이언 레이놀즈",7.9,845,115
/movie/bi/mi/basic.nhn?code=53741,화차,화차,변영주,"이선균, 김민희, 조성하",8.03,7005,117
/movie/bi/mi/basic.nhn?code=82387,타워 하이스트,타워 하이스트,브렛 래트너,"벤 스틸러, 에디 머피",7.55,473,105
/movie/bi/mi/basic.nhn?code=86784,존 카터: 바숨 전쟁의 서막,존 카터: 바숨 전쟁의 서막,앤드류 스탠튼,"테일러 키취, 린 콜린스, 윌렘 대포",7.57,3420,132
/movie/bi/mi/basic.nhn?code=82799,타이탄의 분노,타이탄의 분노,조나단 리브스만,"샘 워싱턴, 리암 니슨, 레이프 파인즈",6.85,2568,99
/movie/bi/mi/basic.nhn?code=70993,저스티스,저스티스,로저 도널드슨,"니콜라스 케이지, 가이 피어스, 재뉴어리 존스",7.06,400,105
/movie/bi/mi/basic.nhn?code=82081,가비,가비,장윤현,"주진모, 김소연, 박희순",6.85,1375,115
/movie/bi/mi/basic.nhn?code=86507,크로니클,크로니클,조쉬 트랭크,"데인 드한, 알렉스 러셀, 마이클 B. 조던",7.6,4328,83
/movie/bi/mi/basic.nhn?code=13440,12인의 노한 사람들,12명의 성난 사람들,시드니 루멧,"헨리 폰다, 리J.콥, 에드 베글리",-,-,96
/movie/bi/mi/basic.nhn?code=72363,어벤져스,어벤져스,조스 웨던,"로버트 다우니 주니어, 스칼렛 요한슨, 크리스 헴스워스",8.8,17925,142
/movie/bi/mi/basic.nhn?code=81891,코리아,코리아,문현성,"하지원, 배두나",8.55,6751,127
/movie/bi/mi/basic.nhn?code=34969,언페이스풀,언페이스풀,애드리안 라인,"리차드 기어, 다이안 레인, 올리비에 마르티네즈",8.49,539,123
/movie/bi/mi/basic.nhn?code=86177,스탠리의 도시락,스탠리의 도시락,아몰 굽테,파토르 A 굽테,8.26,470,90
/movie/bi/mi/basic.nhn?code=77128,배틀쉽,배틀쉽,피터 버그,"테일러 키취, 리암 니슨, 리아나",7.43,10666,131
/movie/bi/mi/basic.nhn?code=43611,디레일드,디레일드,미카엘 하프스트롬,"클라이브 오웬, 제니퍼 애니스톤, 뱅상 카셀",-,-,108
/movie/bi/mi/basic.nhn?code=79312,헝거게임 : 판엠의 불꽃,헝거게임 : 판엠의 불꽃,게리 로스,"제니퍼 로렌스, 조쉬 허처슨, 리암 헴스워스",7.19,4560,142
/movie/bi/mi/basic.nhn?code=80632,프렌즈 위드 베네핏,프렌즈 위드 베네핏,윌 글럭,"저스틴 팀버레이크, 밀라 쿠니스",7.96,686,109
/movie/bi/mi/basic.nhn?code=88489,간기남,간기남,김형준,"박희순, 박시연, 주상욱",6.9,2323,117
/movie/bi/mi/basic.nhn?code=56282,리볼버,리볼버,가이 리치,"제이슨 스타뎀, 레이 리요타",-,-,115
/movie/bi/mi/basic.nhn?code=88295,은교,은교,정지우,"박해일, 김무열, 김고은",7.07,5476,129
/movie/bi/mi/basic.nhn?code=88399,디바이드,디바이드,자비에르 젠스,로렌 저먼,6.88,1494,110
/movie/bi/mi/basic.nhn?code=82255,킬러 조,킬러조,윌리엄 프리드킨,"매튜 맥커너히, 에밀 허쉬",4.45,1205,103
/movie/bi/mi/basic.nhn?code=72631,두레소리,두레소리,조정래,"김슬기, 조아름, 함현상",8.82,519,108
/movie/bi/mi/basic.nhn?code=74058,데인저러스 메소드,데인저러스 메소드,데이빗 크로넨버그,"키이라 나이틀리, 비고 모텐슨, 마이클 패스벤더",8.36,709,99
/movie/bi/mi/basic.nhn?code=10304,괴물,괴물,존 카펜터,커트 러셀,-,-,109
/movie/bi/mi/basic.nhn?code=89606,내 아내의 모든 것,내 아내의 모든 것,민규동,"임수정, 이선균, 류승룡",8.57,8857,121
/movie/bi/mi/basic.nhn?code=47088,엘리트 스쿼드,엘리트 스쿼드,호세 파딜라,"와그너 모라, 카이오 준쿠에이라",8.53,505,115
/movie/bi/mi/basic.nhn?code=39619,사이드웨이,사이드웨이,알렉산더 페인,"폴 지아마티, 토마스 헤이든 처치 , 버지니아 매드슨",8.55,395,126
/movie/bi/mi/basic.nhn?code=90553,짱구는 못말려 극장판 : 태풍을 부르는 황금 스파이 대작전,짱구는 못말려 극장판 : 태풍을 부르는 황금 스파이 대작전,마스이 소우이치,"야지마 아키코 목소리), 나라하시 미키 목소리), 후지와라 케이지 목소리)",8.29,560,107
/movie/bi/mi/basic.nhn?code=75173,맨 인 블랙 3,맨 인 블랙 3,베리 소넨필드,"윌 스미스, 토미 리 존스, 조슈 브롤린",8.18,4972,106
/movie/bi/mi/basic.nhn?code=79566,스노우 화이트 앤 더 헌츠맨,스노우 화이트 앤 더 헌츠맨,루퍼트 샌더스,"샤를리즈 테론, 크리스틴 스튜어트, 크리스 헴스워스",7.43,3993,127
/movie/bi/mi/basic.nhn?code=88252,차형사,차형사,신태라,"강지환, 성유리, 이수혁",7.46,5222,110
/movie/bi/mi/basic.nhn?code=87792,레이드 : 첫번째 습격,레이드 : 첫번째 습격,가렛 에반스,"이코 우웨이스, 야얀 루히안",7.83,1026,101
/movie/bi/mi/basic.nhn?code=78329,콜드 라잇 오브 데이,콜드 라잇 오브 데이,마브룩 엘 메크리,"헨리 카빌, 브루스 윌리스, 시고니 위버",6.24,627,93
/movie/bi/mi/basic.nhn?code=25420,아이즈 와이드 셧,아이즈 와이드 셧,스탠리 큐브릭,"톰 크루즈, 니콜 키드먼",7.92,489,160
/movie/bi/mi/basic.nhn?code=55016,러브 익스포져,러브 익스포져,소노 시온,"니시지마 타카히로, 미츠시마 히카리",-,-,237
/movie/bi/mi/basic.nhn?code=84218,백설공주,백설공주,타셈 싱,"줄리아 로버츠, 릴리 콜린스, 아미 해머",7.47,1660,108
/movie/bi/mi/basic.nhn?code=82906,미확인 동영상 : 절대클릭금지,미확인 동영상 : 절대클릭금지,김태경,"박보영, 주원, 강별",6.14,3515,93
/movie/bi/mi/basic.nhn?code=53148,금의위: 14검의 비밀,금의위: 14검의 비밀,이인항,"견자단, 자오웨이, 홍금보",7.43,684,112
/movie/bi/mi/basic.nhn?code=84189,돈의 맛,돈의 맛,임상수,"김강우, 백윤식, 윤여정",6.79,6329,115
/movie/bi/mi/basic.nhn?code=45780,시티 오브 엠버: 빛의 도시를 찾아서,시티 오브 엠버: 빛의 도시를 찾아서,길 키넌,"해리 트레더웨이, 시얼샤 로넌, 팀 로빈스",-,-,95
/movie/bi/mi/basic.nhn?code=74054,조금만 더 가까이,조금만 더 가까이,김종관,"윤계상, 정유미, 윤희석",6.76,390,108
/movie/bi/mi/basic.nhn?code=86899,다크 섀도우,다크 섀도우,팀 버튼,"조니 뎁, 에바 그린, 미셸 파이퍼",5.86,2478,112
/movie/bi/mi/basic.nhn?code=86381,마다가스카3 : 이번엔 서커스다!,마다가스카3 : 이번엔 서커스다!,"에릭 다넬, 톰 맥그라스, 콘래드 버논","벤 스틸러, 데이빗 쉼머, 제이다 핀켓 스미스",9.02,2255,94
/movie/bi/mi/basic.nhn?code=10640,좋은 친구들,좋은 친구들,마틴 스콜세지,"로버트 드 니로, 레이 리오타, 조 페시",8.9,529,146
/movie/bi/mi/basic.nhn?code=88783,하늘이 보내준 딸,하늘이 보내준 딸,A.L. 비자이,"치얀 비크람, 사라 아준",8.67,461,115
/movie/bi/mi/basic.nhn?code=85946,헤드헌터,헤드헌터,모튼 틸덤,"엑셀 헨니, 니콜라이 코스터 왈도, 신노브 맥코디 런드",-,-,100
/movie/bi/mi/basic.nhn?code=87663,진짜로 일어날지도 몰라 기적,진짜로 일어날지도 몰라 기적,고레에다 히로카즈,"마에다 코키, 마에다 오시로, 오다기리 죠",8.68,711,128
/movie/bi/mi/basic.nhn?code=74954,두 번의 결혼식과 한 번의 장례식,두 번의 결혼식과 한 번의 장례식,김조광수,"김동윤, 송용진, 류현경",8.09,1215,106
/movie/bi/mi/basic.nhn?code=19078,아이언 마스크,아이언 마스크,랜달 웰러스,"레오나르도 디카프리오, 제레미 아이언스, 존 말코비치",8.51,456,132
/movie/bi/mi/basic.nhn?code=62235,브레이브 스토리,브레이브 스토리,치기라 코이치,"마츠 다카코, 웬츠 에이지",8.11,380,112
/movie/bi/mi/basic.nhn?code=77119,머신건 프리처,머신건 프리처,마크 포스터,"제라드 버틀러, 미쉘 모나한",8.01,508,123
/movie/bi/mi/basic.nhn?code=78872,돼지의 왕,돼지의 왕,연상호,"양익준, 오정세, 김혜나",8.04,1549,96
/movie/bi/mi/basic.nhn?code=89761,I AM. (아이엠),I AM. (아이엠),최진성,"강타, 보아, 유노윤호",7.35,652,116
/movie/bi/mi/basic.nhn?code=82830,헤이와이어,헤이와이어,스티븐 소더버그,"이완 맥그리거, 지나 카라노, 마이클 패스벤더",6.76,1090,93
/movie/bi/mi/basic.nhn?code=89385,페이스 블라인드,페이스 블라인드,줄리앙 마그넷,"밀라 요보비치, 줄리안 맥마혼",7.36,1151,102
/movie/bi/mi/basic.nhn?code=66823,어메이징 스파이더맨,어메이징 스파이더맨,마크 웹,"앤드류 가필드, 엠마 스톤, 리스 이판",7.74,9067,136
/movie/bi/mi/basic.nhn?code=86862,락아웃: 익스트림미션,락아웃: 익스트림미션,"제임스 매더, 스테판 St. 레게르","가이 피어스, 매기 그레이스, 조셉 길건",6.47,1576,94
/movie/bi/mi/basic.nhn?code=85870,프로메테우스,프로메테우스,리들리 스콧,"누미 라파스, 마이클 패스벤더, 샤를리즈 테론",7.74,7758,123
/movie/bi/mi/basic.nhn?code=46202,이스케피스트,이스케피스트,루퍼트 와이어트,"브라이언 콕스, 데미안 루이스",-,-,102
/movie/bi/mi/basic.nhn?code=68587,캐빈 인 더 우즈,캐빈 인 더 우즈,드류 고다드,"크리스 헴스워스, 크리스튼 코놀리, 안나 허치슨",7.01,3820,95
/movie/bi/mi/basic.nhn?code=89361,후궁 : 제왕의 첩,후궁 : 제왕의 첩,김대승,"조여정, 김동욱, 김민준",6.9,4612,122
/movie/bi/mi/basic.nhn?code=73601,윈터스 본,윈터스 본,데브라 그래닉,"제니퍼 로렌스, 존 호키스",6.49,555,100
